"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Innovation on a Network_modified model Virus on a Network.nlogo"
"initial-outbreak-size 1 1 50"
"03/08/2024 15:11:01:129 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-of-nodes","average-node-degree","initial-outbreak-size","gain-resistance-chance","virus-check-frequency","virus-spread-chance","recovery-chance","[step]","count turtles with [infected?]","count links"
"2230","50","3","45","20","10","5","5","0","45","61"
"2210","50","3","45","20","10","5","5","0","45","61"
"2232","50","3","45","20","10","5","5","0","45","60"
"2181","50","3","44","20","10","5","5","0","44","55"
"2233","50","3","45","20","10","5","5","0","45","63"
"2234","50","3","45","20","10","5","5","0","45","63"
"2235","50","3","45","20","10","5","5","0","45","60"
"2236","50","3","45","20","10","5","5","0","45","61"
"2237","50","3","45","20","10","5","5","0","45","67"
"2238","50","3","45","20","10","5","5","0","45","62"
"2239","50","3","45","20","10","5","5","0","45","69"
"2240","50","3","45","20","10","5","5","0","45","60"
"2241","50","3","45","20","10","5","5","0","45","63"
"2242","50","3","45","20","10","5","5","0","45","61"
"2231","50","3","45","20","10","5","5","0","45","60"
"2245","50","3","45","20","10","5","5","0","45","55"
"2244","50","3","45","20","10","5","5","0","45","65"
"2246","50","3","45","20","10","5","5","0","45","57"
"2247","50","3","45","20","10","5","5","0","45","66"
"2250","50","3","45","20","10","5","5","0","45","65"
"2249","50","3","45","20","10","5","5","0","45","57"
"2248","50","3","45","20","10","5","5","0","45","61"
"2251","50","3","46","20","10","5","5","0","46","64"
"2254","50","3","46","20","10","5","5","0","46","60"
"2255","50","3","46","20","10","5","5","0","46","62"
"2252","50","3","46","20","10","5","5","0","46","68"
"2256","50","3","46","20","10","5","5","0","46","62"
"2253","50","3","46","20","10","5","5","0","46","65"
"2257","50","3","46","20","10","5","5","0","46","63"
"2258","50","3","46","20","10","5","5","0","46","64"
"2261","50","3","46","20","10","5","5","0","46","64"
"2260","50","3","46","20","10","5","5","0","46","61"
"2262","50","3","46","20","10","5","5","0","46","64"
"2263","50","3","46","20","10","5","5","0","46","63"
"2264","50","3","46","20","10","5","5","0","46","64"
"2266","50","3","46","20","10","5","5","0","46","62"
"2265","50","3","46","20","10","5","5","0","46","61"
"2267","50","3","46","20","10","5","5","0","46","61"
"2268","50","3","46","20","10","5","5","0","46","66"
"2269","50","3","46","20","10","5","5","0","46","59"
"2270","50","3","46","20","10","5","5","0","46","59"
"2271","50","3","46","20","10","5","5","0","46","61"
"2259","50","3","46","20","10","5","5","0","46","61"
"2273","50","3","46","20","10","5","5","0","46","61"
"2272","50","3","46","20","10","5","5","0","46","66"
"2275","50","3","46","20","10","5","5","0","46","64"
"2243","50","3","45","20","10","5","5","0","45","60"
"2276","50","3","46","20","10","5","5","0","46","70"
"2277","50","3","46","20","10","5","5","0","46","62"
"2279","50","3","46","20","10","5","5","0","46","61"
"2280","50","3","46","20","10","5","5","0","46","59"
"2282","50","3","46","20","10","5","5","0","46","64"
"2281","50","3","46","20","10","5","5","0","46","64"
"2283","50","3","46","20","10","5","5","0","46","64"
"2284","50","3","46","20","10","5","5","0","46","62"
"2274","50","3","46","20","10","5","5","0","46","62"
"2287","50","3","46","20","10","5","5","0","46","66"
"2286","50","3","46","20","10","5","5","0","46","58"
"2278","50","3","46","20","10","5","5","0","46","60"
"2288","50","3","46","20","10","5","5","0","46","62"
"2289","50","3","46","20","10","5","5","0","46","59"
"2291","50","3","46","20","10","5","5","0","46","56"
"2293","50","3","46","20","10","5","5","0","46","70"
"2285","50","3","46","20","10","5","5","0","46","63"
"2292","50","3","46","20","10","5","5","0","46","65"
"2290","50","3","46","20","10","5","5","0","46","63"
"2294","50","3","46","20","10","5","5","0","46","64"
"2296","50","3","46","20","10","5","5","0","46","56"
"2297","50","3","46","20","10","5","5","0","46","65"
"2298","50","3","46","20","10","5","5","0","46","66"
"2299","50","3","46","20","10","5","5","0","46","68"
"2295","50","3","46","20","10","5","5","0","46","62"
"2302","50","3","47","20","10","5","5","0","47","67"
"2301","50","3","47","20","10","5","5","0","47","63"
"2303","50","3","47","20","10","5","5","0","47","62"
"2304","50","3","47","20","10","5","5","0","47","67"
"2305","50","3","47","20","10","5","5","0","47","66"
"2306","50","3","47","20","10","5","5","0","47","67"
"2308","50","3","47","20","10","5","5","0","47","68"
"2307","50","3","47","20","10","5","5","0","47","68"
"2310","50","3","47","20","10","5","5","0","47","69"
"2311","50","3","47","20","10","5","5","0","47","65"
"2300","50","3","46","20","10","5","5","0","46","68"
"2309","50","3","47","20","10","5","5","0","47","66"
"2312","50","3","47","20","10","5","5","0","47","67"
"2313","50","3","47","20","10","5","5","0","47","68"
"2314","50","3","47","20","10","5","5","0","47","62"
"2315","50","3","47","20","10","5","5","0","47","69"
"2316","50","3","47","20","10","5","5","0","47","65"
"2317","50","3","47","20","10","5","5","0","47","71"
"2321","50","3","47","20","10","5","5","0","47","67"
"2320","50","3","47","20","10","5","5","0","47","67"
"2319","50","3","47","20","10","5","5","0","47","66"
"2322","50","3","47","20","10","5","5","0","47","69"
"2323","50","3","47","20","10","5","5","0","47","64"
"2318","50","3","47","20","10","5","5","0","47","64"
"2325","50","3","47","20","10","5","5","0","47","67"
"2326","50","3","47","20","10","5","5","0","47","66"
"2327","50","3","47","20","10","5","5","0","47","66"
"2328","50","3","47","20","10","5","5","0","47","65"
"2329","50","3","47","20","10","5","5","0","47","65"
"2330","50","3","47","20","10","5","5","0","47","62"
"2332","50","3","47","20","10","5","5","0","47","66"
"2331","50","3","47","20","10","5","5","0","47","68"
"2333","50","3","47","20","10","5","5","0","47","67"
"2335","50","3","47","20","10","5","5","0","47","68"
"2336","50","3","47","20","10","5","5","0","47","68"
"2337","50","3","47","20","10","5","5","0","47","68"
"2338","50","3","47","20","10","5","5","0","47","66"
"2339","50","3","47","20","10","5","5","0","47","68"
"2340","50","3","47","20","10","5","5","0","47","68"
"2341","50","3","47","20","10","5","5","0","47","66"
"2334","50","3","47","20","10","5","5","0","47","66"
"2342","50","3","47","20","10","5","5","0","47","67"
"2324","50","3","47","20","10","5","5","0","47","64"
"2344","50","3","47","20","10","5","5","0","47","69"
"2343","50","3","47","20","10","5","5","0","47","66"
"2345","50","3","47","20","10","5","5","0","47","66"
"2347","50","3","47","20","10","5","5","0","47","66"
"2348","50","3","47","20","10","5","5","0","47","62"
"2349","50","3","47","20","10","5","5","0","47","65"
"2350","50","3","47","20","10","5","5","0","47","65"
"2351","50","3","48","20","10","5","5","0","48","70"
"2352","50","3","48","20","10","5","5","0","48","67"
"2353","50","3","48","20","10","5","5","0","48","69"
"2354","50","3","48","20","10","5","5","0","48","67"
"2355","50","3","48","20","10","5","5","0","48","68"
"2346","50","3","47","20","10","5","5","0","47","68"
"2357","50","3","48","20","10","5","5","0","48","69"
"2356","50","3","48","20","10","5","5","0","48","68"
"2358","50","3","48","20","10","5","5","0","48","71"
"2360","50","3","48","20","10","5","5","0","48","72"
"2361","50","3","48","20","10","5","5","0","48","71"
"2362","50","3","48","20","10","5","5","0","48","69"
"2363","50","3","48","20","10","5","5","0","48","68"
"2364","50","3","48","20","10","5","5","0","48","70"
"2359","50","3","48","20","10","5","5","0","48","71"
"2365","50","3","48","20","10","5","5","0","48","71"
"2366","50","3","48","20","10","5","5","0","48","67"
"2368","50","3","48","20","10","5","5","0","48","65"
"2367","50","3","48","20","10","5","5","0","48","68"
"2369","50","3","48","20","10","5","5","0","48","71"
"2370","50","3","48","20","10","5","5","0","48","70"
"2371","50","3","48","20","10","5","5","0","48","69"
"2373","50","3","48","20","10","5","5","0","48","67"
"2372","50","3","48","20","10","5","5","0","48","69"
"2376","50","3","48","20","10","5","5","0","48","63"
"2375","50","3","48","20","10","5","5","0","48","70"
"2374","50","3","48","20","10","5","5","0","48","68"
"2378","50","3","48","20","10","5","5","0","48","67"
"2379","50","3","48","20","10","5","5","0","48","66"
"2382","50","3","48","20","10","5","5","0","48","69"
"2381","50","3","48","20","10","5","5","0","48","70"
"2377","50","3","48","20","10","5","5","0","48","71"
"2380","50","3","48","20","10","5","5","0","48","67"
"2383","50","3","48","20","10","5","5","0","48","67"
"2384","50","3","48","20","10","5","5","0","48","68"
"2386","50","3","48","20","10","5","5","0","48","70"
"2388","50","3","48","20","10","5","5","0","48","70"
"2385","50","3","48","20","10","5","5","0","48","71"
"2390","50","3","48","20","10","5","5","0","48","70"
"2389","50","3","48","20","10","5","5","0","48","71"
"2392","50","3","48","20","10","5","5","0","48","66"
"2387","50","3","48","20","10","5","5","0","48","63"
"2393","50","3","48","20","10","5","5","0","48","67"
"2391","50","3","48","20","10","5","5","0","48","71"
"2394","50","3","48","20","10","5","5","0","48","64"
"2395","50","3","48","20","10","5","5","0","48","70"
"2396","50","3","48","20","10","5","5","0","48","71"
"2398","50","3","48","20","10","5","5","0","48","70"
"2399","50","3","48","20","10","5","5","0","48","68"
"2400","50","3","48","20","10","5","5","0","48","71"
"2401","50","3","49","20","10","5","5","0","49","72"
"2402","50","3","49","20","10","5","5","0","49","71"
"2404","50","3","49","20","10","5","5","0","49","71"
"2405","50","3","49","20","10","5","5","0","49","72"
"2397","50","3","48","20","10","5","5","0","48","68"
"2403","50","3","49","20","10","5","5","0","49","70"
"2406","50","3","49","20","10","5","5","0","49","74"
"2407","50","3","49","20","10","5","5","0","49","74"
"2410","50","3","49","20","10","5","5","0","49","71"
"2409","50","3","49","20","10","5","5","0","49","74"
"2411","50","3","49","20","10","5","5","0","49","69"
"2412","50","3","49","20","10","5","5","0","49","72"
"2413","50","3","49","20","10","5","5","0","49","73"
"2414","50","3","49","20","10","5","5","0","49","73"
"2415","50","3","49","20","10","5","5","0","49","72"
"2417","50","3","49","20","10","5","5","0","49","70"
"2416","50","3","49","20","10","5","5","0","49","71"
"2418","50","3","49","20","10","5","5","0","49","71"
"2419","50","3","49","20","10","5","5","0","49","74"
"2408","50","3","49","20","10","5","5","0","49","71"
"2420","50","3","49","20","10","5","5","0","49","72"
"2422","50","3","49","20","10","5","5","0","49","72"
"2423","50","3","49","20","10","5","5","0","49","71"
"2425","50","3","49","20","10","5","5","0","49","72"
"2424","50","3","49","20","10","5","5","0","49","70"
"2426","50","3","49","20","10","5","5","0","49","74"
"2428","50","3","49","20","10","5","5","0","49","73"
"2429","50","3","49","20","10","5","5","0","49","72"
"2427","50","3","49","20","10","5","5","0","49","72"
"2421","50","3","49","20","10","5","5","0","49","72"
"2431","50","3","49","20","10","5","5","0","49","73"
"2432","50","3","49","20","10","5","5","0","49","74"
"2430","50","3","49","20","10","5","5","0","49","72"
"2433","50","3","49","20","10","5","5","0","49","69"
"2434","50","3","49","20","10","5","5","0","49","69"
"2435","50","3","49","20","10","5","5","0","49","72"
"2436","50","3","49","20","10","5","5","0","49","72"
"2439","50","3","49","20","10","5","5","0","49","71"
"2438","50","3","49","20","10","5","5","0","49","72"
"2441","50","3","49","20","10","5","5","0","49","72"
"2442","50","3","49","20","10","5","5","0","49","74"
"2440","50","3","49","20","10","5","5","0","49","74"
"2443","50","3","49","20","10","5","5","0","49","72"
"2444","50","3","49","20","10","5","5","0","49","72"
"2445","50","3","49","20","10","5","5","0","49","71"
"2446","50","3","49","20","10","5","5","0","49","71"
"2449","50","3","49","20","10","5","5","0","49","73"
"2447","50","3","49","20","10","5","5","0","49","71"
"2448","50","3","49","20","10","5","5","0","49","72"
"2450","50","3","49","20","10","5","5","0","49","72"
"2451","50","3","50","20","10","5","5","0","50","75"
"2437","50","3","49","20","10","5","5","0","49","71"
"2453","50","3","50","20","10","5","5","0","50","75"
"2454","50","3","50","20","10","5","5","0","50","75"
"2455","50","3","50","20","10","5","5","0","50","75"
"2456","50","3","50","20","10","5","5","0","50","75"
"2457","50","3","50","20","10","5","5","0","50","75"
"2458","50","3","50","20","10","5","5","0","50","75"
"2459","50","3","50","20","10","5","5","0","50","75"
"2460","50","3","50","20","10","5","5","0","50","75"
"2461","50","3","50","20","10","5","5","0","50","75"
"2452","50","3","50","20","10","5","5","0","50","75"
"2462","50","3","50","20","10","5","5","0","50","75"
"2463","50","3","50","20","10","5","5","0","50","75"
"2464","50","3","50","20","10","5","5","0","50","75"
"2467","50","3","50","20","10","5","5","0","50","75"
"2465","50","3","50","20","10","5","5","0","50","75"
"2468","50","3","50","20","10","5","5","0","50","75"
"2469","50","3","50","20","10","5","5","0","50","75"
"2470","50","3","50","20","10","5","5","0","50","75"
"2471","50","3","50","20","10","5","5","0","50","75"
"2472","50","3","50","20","10","5","5","0","50","75"
"2474","50","3","50","20","10","5","5","0","50","75"
"2475","50","3","50","20","10","5","5","0","50","75"
"2476","50","3","50","20","10","5","5","0","50","75"
"2477","50","3","50","20","10","5","5","0","50","75"
"2466","50","3","50","20","10","5","5","0","50","75"
"2478","50","3","50","20","10","5","5","0","50","75"
"2479","50","3","50","20","10","5","5","0","50","75"
"2481","50","3","50","20","10","5","5","0","50","75"
"2483","50","3","50","20","10","5","5","0","50","75"
"2473","50","3","50","20","10","5","5","0","50","75"
"2480","50","3","50","20","10","5","5","0","50","75"
"2484","50","3","50","20","10","5","5","0","50","75"
"2485","50","3","50","20","10","5","5","0","50","75"
"2487","50","3","50","20","10","5","5","0","50","75"
"2488","50","3","50","20","10","5","5","0","50","75"
"2486","50","3","50","20","10","5","5","0","50","75"
"2489","50","3","50","20","10","5","5","0","50","75"
"2490","50","3","50","20","10","5","5","0","50","75"
"2493","50","3","50","20","10","5","5","0","50","75"
"2492","50","3","50","20","10","5","5","0","50","75"
"2482","50","3","50","20","10","5","5","0","50","75"
"2495","50","3","50","20","10","5","5","0","50","75"
"2494","50","3","50","20","10","5","5","0","50","75"
"2496","50","3","50","20","10","5","5","0","50","75"
"2497","50","3","50","20","10","5","5","0","50","75"
"2498","50","3","50","20","10","5","5","0","50","75"
"2499","50","3","50","20","10","5","5","0","50","75"
"2500","50","3","50","20","10","5","5","0","50","75"
"2491","50","3","50","20","10","5","5","0","50","75"
